"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-01-01 ~ 2024-12-31"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","매수","매도","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"2204","서울특별시 마포구 연남동","4**","단독","8m미만","142.26","99.00","202405","17","77,000","개인","개인","1987","성미산로15길","-","중개거래","서울 마포구"
"2205","서울특별시 양천구 목동","6**","다가구","8m미만","363.39","191.00","202405","17","193,000","개인","개인","2012","목동중앙북로8나길","-","중개거래","서울 강서구"
"2206","서울특별시 양천구 목동","6**","다가구","8m미만","363.39","191.00","202405","17","193,000","개인","개인","2012","목동중앙북로8나길","20240819","중개거래","서울 강서구"
"2207","서울특별시 도봉구 쌍문동","1**","단독","8m미만","118.78","121.80","202405","17","73,941","공공기관","개인","1977","노해로","-","직거래","-"
"2208","서울특별시 관악구 신림동","5**","단독","8m미만","228.87","153.10","202405","17","134,561","공공기관","개인","1990","관천로19길","20240528","직거래","-"
"2209","서울특별시 양천구 신월동","*","단독","8m미만","247.17","192.70","202405","17","75,000","개인","개인","1990","화곡로3가길","20240524","중개거래","서울 양천구"
"2210","서울특별시 관악구 신림동","5**","단독","8m미만","249.39","224.10","202405","17","190,437","공공기관","개인","1990","남부순환로157길","-","직거래","-"
"2211","서울특별시 도봉구 창동","5**","다가구","8m미만","364.60","165.00","202405","17","160,000","개인","개인","1995","덕릉로58길","-","중개거래","서울 도봉구"
"2212","서울특별시 서대문구 연희동","1**","다가구","8m미만","643.86","268.00","202405","17","250,000","법인","개인","1997","연희로31길","20240814","중개거래","서울 서대문구, 서울 중랑구"
"2213","서울특별시 관악구 신림동","5**","단독","8m미만","228.87","153.10","202405","17","134,561","공공기관","개인","1990","관천로19길","-","직거래","-"
"2214","서울특별시 강동구 천호동","2**","단독","12m미만","188.58","119.00","202405","17","80,000","개인","개인","1988","상암로28길","-","중개거래","서울 강동구"
"2215","서울특별시 은평구 증산동","1**","단독","8m미만","62.51","122.00","202405","17","62,000","개인","개인","1975","증산로13가길","-","직거래","-"
"2216","서울특별시 강동구 천호동","5*","단독","12m미만","177.36","118.30","202405","17","106,740","공공기관","개인","1989","천중로39길","-","직거래","-"
"2217","서울특별시 서대문구 충정로3가","*","단독","8m미만","39.84","57.40","202405","17","74,297","개인","개인","1986","독립문로8길","-","중개거래","서울 서대문구"
"2218","서울특별시 강동구 천호동","8*","단독","8m미만","249.78","165.00","202405","16","149,400","법인","개인","1991","천중로35나길","-","중개거래","서울 강동구"
"2219","서울특별시 영등포구 신길동","3***","단독","8m미만","105.32","99.00","202405","16","99,000","법인","개인","1975","신풍로12가길","-","중개거래","서울 영등포구"
"2220","서울특별시 성동구 마장동","7**","단독","25m이상","1197.70","262.50","202405","16","600,000","개인","개인","2014","마장로","-","중개거래","서울 강남구"
"2221","서울특별시 강남구 청담동","1*","다가구","8m미만","325.50","390.50","202405","16","1,150,000","법인","개인","1985","도산대로72길","-","중개거래","경기 용인시 기흥구, 서울 서초구"
"2222","서울특별시 강북구 수유동","4**","단독","8m미만","39.17","76.00","202405","16","23,000","개인","개인","1985","삼양로73가길","-","중개거래","서울 강북구"
"2223","서울특별시 성북구 안암동5가","1**","단독","8m미만","215.72","118.00","202405","16","137,000","개인","개인","1987","고려대로24가길","-","중개거래","서울 동대문구"
"2224","서울특별시 노원구 상계동","1***","단독","8m미만","79.33","91.10","202405","16","31,000","개인","개인","1970","덕릉로131길","-","직거래","-"
"2225","서울특별시 동대문구 답십리동","2*","다가구","8m미만","77.88","89.00","202405","16","25,500","개인","개인","1994","답십리로48길","-","직거래","-"
"2226","서울특별시 중랑구 면목동","5**","단독","8m미만","59.91","99.00","202405","16","35,000","개인","개인","2000","용마산로58길","-","직거래","-"
"2227","서울특별시 서대문구 북아현동","5*","단독","12m미만","68.41","82.00","202405","16","87,000","개인","개인","1986","신촌로37길","-","중개거래","서울 서대문구"
"2228","서울특별시 도봉구 창동","5**","다가구","8m미만","161.40","87.90","202405","16","50,300","개인","개인","1996","덕릉로59다길","-","중개거래","서울 도봉구"
"2229","서울특별시 양천구 신월동","*","단독","8m미만","247.17","192.70","202405","16","75,000","개인","개인","1990","화곡로3가길","-","중개거래","서울 양천구"
"2230","서울특별시 동작구 상도동","*","다가구","8m미만","423.10","135.00","202405","15","177,000","개인","개인","1994","흑석로","-","중개거래","서울 동작구"
"2231","서울특별시 서대문구 창천동","6*","단독","8m미만","378.58","183.00","202405","15","230,000","개인","법인","2010","신촌로9길","-","중개거래","서울 서대문구"
"2232","서울특별시 관악구 신림동","5**","단독","8m미만","177.75","121.00","202405","14","141,020","공공기관","개인","1990","난곡로74길","-","직거래","-"
"2233","서울특별시 금천구 시흥동","8**","다가구","8m미만","91.18","106.40","202405","14","38,000","개인","개인","1977","독산로35가길","-","직거래","-"
"2234","서울특별시 성동구 마장동","4**","단독","8m미만","37.50","68.10","202405","14","27,000","개인","개인","1984","청계천로10나길","-","중개거래","서울 성동구"
"2235","서울특별시 관악구 신림동","9*","단독","8m미만","232.50","152.00","202405","14","120,327","공공기관","개인","1987","서림길","-","직거래","-"
"2236","서울특별시 동대문구 이문동","7*","다가구","8m미만","241.17","152.00","202405","14","80,000","개인","개인","1991","휘경로17길","-","중개거래","서울 동대문구"
"2237","서울특별시 동대문구 용두동","3*","단독","8m미만","193.51","233.30","202405","14","222,150","법인","개인","1978","고산자로32길","20240620","중개거래","서울 동대문구"
"2238","서울특별시 성북구 정릉동","2**","단독","8m미만","77.95","119.00","202405","14","45,000","개인","개인","1969","서경로18길","-","중개거래","서울 성북구"
"2239","서울특별시 송파구 풍납동","4**","단독","8m미만","539.91","260.40","202405","14","280,000","법인","개인","1997","토성로17길","-","중개거래","서울 송파구"
"2240","서울특별시 용산구 용산동2가","*","단독","8m미만","89.92","97.70","202405","14","125,000","법인","개인","1965","신흥로36길","-","직거래","-"
"2241","서울특별시 중랑구 중화동","1**","다가구","8m미만","364.32","195.00","202405","14","159,000","개인","개인","2012","봉화산로20길","20240826","중개거래","서울 중랑구"
"2242","서울특별시 동작구 흑석동","8*","다가구","8m미만","191.13","109.00","202405","14","165,000","개인","개인","1992","서달로8길","-","중개거래","서울 동작구"
"2243","서울특별시 종로구 가회동","3*","단독","25m미만","119.01","218.90","202405","14","830,120","법인","개인","1911","북촌로","-","중개거래","서울 강남구, 서울 용산구"
"2244","서울특별시 동대문구 용두동","3*","단독","8m미만","193.51","233.30","202405","14","285,000","법인","개인","1978","고산자로32길","-","중개거래","서울 동대문구"
"2245","서울특별시 강서구 공항동","6**","단독","12m미만","245.73","169.90","202405","13","100,000","개인","개인","1989","남부순환로9길","-","중개거래","서울 강서구"
"2246","서울특별시 강북구 미아동","4**","단독","8m미만","41.32","60.00","202405","13","54,000","개인","개인","1966","숭인로7나길","-","중개거래","서울 강북구"
"2247","서울특별시 성북구 정릉동","4**","단독","8m미만","70.70","89.00","202405","13","47,800","개인","개인","1978","정릉로26길","-","직거래","-"
"2248","서울특별시 중랑구 중화동","2**","단독","25m미만","298.94","155.70","202405","13","115,000","개인","개인","1993","동일로130길","-","중개거래","서울 강남구"
"2249","서울특별시 은평구 응암동","7**","단독","8m미만","46.28","86.10","202405","13","53,000","공공기관","개인","1964","응암로4길","-","중개거래","서울 은평구"
"2250","서울특별시 구로구 구로동","3**","단독","8m미만","211.89","145.00","202405","13","67,500","개인","개인","1991","구로동로21나길","-","중개거래","서울 구로구"
"2251","서울특별시 강서구 화곡동","4**","단독","8m미만","224.14","271.00","202405","13","83,000","개인","개인","1982","등촌로13길","20240702","중개거래","서울 강서구"
"2252","서울특별시 양천구 신정동","9**","다가구","8m미만","245.52","165.40","202405","11","150,000","개인","개인","1988","오목로38길","-","중개거래","서울 양천구"
"2253","서울특별시 강북구 미아동","6**","다가구","8m미만","147.07","89.00","202405","11","79,500","개인","개인","1993","삼양로20길","-","중개거래","서울 강북구, 서울 성북구"
"2254","서울특별시 용산구 보광동","2**","단독","8m미만","47.50","86.00","202405","11","110,000","개인","개인","1955","우사단로4다길","-","중개거래","서울 용산구"
"2255","서울특별시 용산구 용문동","3*","단독","8m미만","162.21","172.20","202405","11","255,000","법인","개인","1974","효창원로37가길","-","중개거래","서울 용산구"
"2256","서울특별시 동대문구 전농동","5**","다가구","12m미만","129.39","79.00","202405","11","62,000","개인","개인","1999","답십리로23길","-","중개거래","서울 동대문구"
"2257","서울특별시 동대문구 청량리동","2**","단독","8m미만","75.83","63.00","202405","11","58,000","개인","개인","1980","제기로21길","-","중개거래","서울 동대문구"
"2258","서울특별시 관악구 봉천동","*","단독","8m미만","247.05","144.00","202405","11","70,000","개인","개인","1991","청림3길","20240517","직거래","-"
"2259","서울특별시 중구 을지로6가","3*","단독","8m미만","222.15","327.30","202405","11","675,000","법인","개인","1965","을지로40길","20240612","중개거래","서울 관악구, 서울 송파구"
"2260","서울특별시 은평구 응암동","2**","단독","8m미만","80.50","155.00","202405","11","57,000","개인","개인","1974","백련산로4길","-","중개거래","서울 은평구"
"2261","서울특별시 구로구 궁동","1**","다가구","8m미만","184.14","149.00","202405","10","61,500","기타","개인","1993","부일로15나길","-","중개거래","서울 구로구"
"2262","서울특별시 영등포구 신길동","4**","단독","8m미만","68.07","98.00","202405","10","300,000","기타","개인","1974","도림로61가길","-","중개거래","서울 영등포구"
"2263","서울특별시 영등포구 신길동","1***","단독","12m미만","254.21","353.40","202405","10","357,000","법인","개인","1978","영등포로86길","-","중개거래","서울 동작구"
