"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2023-01-01 ~ 2023-12-31"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"14377","서울특별시 강남구 논현동","103-10","0103","0010","103-10","85.7100","56.2500","202305","26","67,700","3","-","-","2018","도산대로54길 48-10","-","직거래","-","-"
"14378","서울특별시 송파구 풍납동","398-13","0398","0013","칼라하우스102동","34.2300","17.9600","202305","26","21,300","3","-","-","1996","강동대로5길 16","-","중개거래","서울 송파구","-"
"14379","서울특별시 강남구 대치동","925","0925","0000","스톤빌리지대치4차","51.5000","29.8800","202305","26","72,000","3","-","-","2019","삼성로67길 53","-","직거래","-","-"
"14380","서울특별시 강남구 역삼동","781-28","0781","0028","(781-28)","22.9500","14.6760","202305","26","33,700","3","-","-","2011","논현로66길 29-1","-","중개거래","서울 강남구","-"
"14381","서울특별시 강남구 역삼동","780-19","0780","0019","타임빌라","32.4500","14.3040","202305","26","30,000","4","-","-","2000","언주로67길 15","-","중개거래","서울 강남구","-"
"14382","서울특별시 관악구 신림동","110-71","0110","0071","아카데미하우스","14.8900","9.4500","202305","26","26,000","4","-","-","2019","신림로18가길 46","-","직거래","-","-"
"14383","서울특별시 관악구 신림동","92-337","0092","0337","세진빌라","35.8500","19.4400","202305","26","20,000","-1","-","-","2003","신림로48길 52-11","-","직거래","-","-"
"14384","서울특별시 관악구 신림동","704-20","0704","0020","다원아트빌(704-20)","36.6800","16.7500","202305","26","26,000","8","-","-","2015","난곡로 175-4","-","중개거래","서울 관악구","-"
"14385","서울특별시 관악구 신림동","105-16","0105","0016","아트라움","40.1400","33.3200","202305","26","27,300","4","-","-","2020","복은2길 6-30","-","중개거래","경기 남양주시","-"
"14386","서울특별시 관악구 신림동","626-76","0626","0076","영림아트빌","61.7750","23.2300","202305","26","20,000","4","-","-","2003","난곡로34나길 53","-","중개거래","서울 금천구","-"
"14387","서울특별시 관악구 신림동","610-188","0610","0188","새서울빌라2차","44.6600","24.9900","202305","26","18,000","3","-","-","1994","법원단지18길 6","-","중개거래","서울 관악구","-"
"14388","서울특별시 동작구 상도동","214-433","0214","0433","현대하이츠빌라(101동)","58.8300","41.4600","202305","26","27,000","1","-","-","1990","양녕로22바길 36","-","중개거래","서울 동작구","-"
"14389","서울특별시 구로구 구로동","3-81","0003","0081","한영선샤인빌리지","33.6400","15.3800","202305","26","34,000","5","-","-","2017","새말로9길 49","-","중개거래","서울 구로구","-"
"14390","서울특별시 구로구 구로동","742-75","0742","0075","(742-75)","37.5000","15.3750","202305","26","13,500","4","-","-","1996","구로동로12길 64","-","직거래","-","-"
"14391","서울특별시 동작구 신대방동","366-136","0366","0136","브라운스톤(366-136)","68.4500","43.1770","202305","26","36,000","5","-","-","2004","여의대방로22아길 48-4","-","중개거래","서울 동작구","-"
"14392","서울특별시 동작구 사당동","272-46","0272","0046","알렉시스빌라272","43.3200","21.7600","202305","26","62,500","3","-","-","2022","사당로16다길 62","-","중개거래","서울 동작구 서울 서초구","-"
"14393","서울특별시 동작구 사당동","316-258","0316","0258","한백리츠빌(316-258)","40.0900","25.6400","202305","26","45,000","2","-","-","2021","사당로20바길 30-1","-","직거래","-","-"
"14394","서울특별시 강동구 천호동","39-9","0039","0009","미래위너스","29.0900","18.6000","202305","26","26,000","5","-","-","2016","상암로 156","-","직거래","-","-"
"14395","서울특별시 강동구 천호동","55-43","0055","0043","스테이온","29.1500","15.2800","202305","26","31,100","2","-","-","2023","천중로 157","-","직거래","-","-"
"14396","서울특별시 강동구 천호동","55-43","0055","0043","스테이온","28.4600","14.9200","202305","26","31,800","4","-","-","2023","천중로 157","-","직거래","-","-"
"14397","서울특별시 강동구 천호동","55-43","0055","0043","스테이온","28.9100","15.1500","202305","26","32,250","2","-","-","2023","천중로 157","-","직거래","-","-"
"14398","서울특별시 강동구 천호동","55-43","0055","0043","스테이온","26.0600","13.6600","202305","26","28,500","5","-","-","2023","천중로 157","-","직거래","-","-"
"14399","서울특별시 강동구 천호동","55-43","0055","0043","스테이온","28.6300","15.0100","202305","26","32,100","3","-","-","2023","천중로 157","-","직거래","-","-"
"14400","서울특별시 강동구 천호동","55-43","0055","0043","스테이온","26.0600","13.6600","202305","26","28,500","3","-","-","2023","천중로 157","-","직거래","-","-"
"14401","서울특별시 강동구 천호동","55-43","0055","0043","스테이온","28.9100","15.1500","202305","26","32,750","3","-","-","2023","천중로 157","-","직거래","-","-"
"14402","서울특별시 강동구 천호동","55-43","0055","0043","스테이온","28.4600","14.9200","202305","26","31,300","2","-","-","2023","천중로 157","-","직거래","-","-"
"14403","서울특별시 강동구 천호동","55-43","0055","0043","스테이온","29.1500","15.2800","202305","26","31,550","3","-","-","2023","천중로 157","-","직거래","-","-"
"14404","서울특별시 강동구 천호동","55-43","0055","0043","스테이온","26.0600","13.6600","202305","26","28,500","4","-","-","2023","천중로 157","-","직거래","-","-"
"14405","서울특별시 강동구 천호동","55-43","0055","0043","스테이온","28.9100","15.1500","202305","26","32,750","4","-","-","2023","천중로 157","-","직거래","-","-"
"14406","서울특별시 강동구 천호동","55-43","0055","0043","스테이온","26.3100","13.7900","202305","26","28,750","5","-","-","2023","천중로 157","-","직거래","-","-"
"14407","서울특별시 강동구 천호동","55-43","0055","0043","스테이온","26.9700","14.1400","202305","26","29,600","5","-","-","2023","천중로 157","-","직거래","-","-"
"14408","서울특별시 강동구 천호동","121-65","0121","0065","천호동아트팰리스","29.9400","20.9990","202305","26","33,500","4","-","-","2017","성안로31길 9-14","-","중개거래","서울 강동구","-"
"14409","서울특별시 강동구 천호동","55-43","0055","0043","스테이온","28.6300","15.0100","202305","26","31,600","2","-","-","2023","천중로 157","-","직거래","-","-"
"14410","서울특별시 강동구 천호동","55-43","0055","0043","스테이온","29.1500","15.2800","202305","26","31,550","5","-","-","2023","천중로 157","-","직거래","-","-"
"14411","서울특별시 강동구 천호동","55-43","0055","0043","스테이온","28.4600","14.9200","202305","26","31,800","3","-","-","2023","천중로 157","-","직거래","-","-"
"14412","서울특별시 강동구 천호동","55-43","0055","0043","스테이온","29.1500","15.2800","202305","26","31,550","4","-","-","2023","천중로 157","-","직거래","-","-"
"14413","서울특별시 강동구 천호동","55-43","0055","0043","스테이온","26.0600","13.6600","202305","26","28,050","2","-","-","2023","천중로 157","-","직거래","-","-"
"14414","서울특별시 서초구 반포동","586-3","0586","0003","삼창골든빌리지","153.3900","144.3700","202305","26","209,000","1","-","-","1994","동광로32길 7","-","중개거래","서울 서초구","-"
"14415","서울특별시 강동구 둔촌동","455-4","0455","0004","아미하우스","25.7500","15.0100","202305","26","27,000","3","-","-","2019","풍성로65길 79-16","-","중개거래","서울 강동구 서울 성동구","-"
"14416","서울특별시 강동구 둔촌동","455-4","0455","0004","아미하우스","54.0500","30.0200","202305","26","49,000","3","-","-","2019","풍성로65길 79-16","-","중개거래","서울 강동구 서울 성동구","-"
"14417","서울특별시 양천구 신월동","487-6","0487","0006","동원빌라","59.9100","30.8000","202305","26","22,000","2","-","-","1993","오목로11길 17-5","-","중개거래","인천 부평구","-"
"14418","서울특별시 양천구 신월동","10-6","0010","0006","가우리빌트3차(10-6)","72.0500","41.7800","202305","26","28,400","2","-","-","2004","화곡로3가길 7-1","-","중개거래","서울 양천구","-"
"14419","서울특별시 영등포구 대림동","1116-38","1116","0038","미승하이츠B동(1116-38)","52.8400","20.4000","202305","26","19,000","4","-","-","1998","도림천로15길 2","-","중개거래","서울 영등포구","-"
"14420","서울특별시 금천구 독산동","890-42","0890","0042","문성빌라D(890-42)","56.2400","30.3750","202305","26","30,500","2","-","-","1986","문성로 26","-","중개거래","서울 금천구","-"
"14421","서울특별시 양천구 신월동","233-15","0233","0015","SK그랑빌(233-15)","29.9000","16.7400","202305","26","21,000","3","-","-","2012","월정로15길 19","-","직거래","-","-"
"14422","서울특별시 서초구 양재동","9-2","0009","0002","금광주택","41.0400","38.3500","202305","26","30,000","-1","-","-","1987","남부순환로356길 53","-","중개거래","서울 서초구","-"
"14423","서울특별시 서초구 양재동","391-10","0391","0010","391빌라","29.8800","32.7100","202305","26","41,983","5","-","-","2022","동산로14길 27","-","중개거래","서울 서초구","-"
"14424","서울특별시 영등포구 양평동6가","20-2","0020","0002","아트리버빌D동,E동","29.8200","19.3122","202305","26","27,900","5","-","-","2015","양평로28사길 5","-","중개거래","서울 영등포구","-"
"14425","서울특별시 금천구 시흥동","1-6","0001","0006","우강빌라A동","45.8600","21.6000","202305","26","9,100","-1","-","-","2002","독산로50가길 65","-","직거래","-","-"
"14426","서울특별시 송파구 삼전동","123-6","0123","0006","(123-6)","23.9400","11.6000","202305","26","16,500","1","-","-","1993","삼전로10길 60","-","중개거래","서울 송파구","-"
"14427","서울특별시 송파구 삼전동","67-15","0067","0015","토브마스터클래스","29.0200","20.0800","202305","26","40,300","4","-","-","2019","삼학사로3길 35","-","중개거래","서울 송파구","-"
"14428","서울특별시 송파구 삼전동","99-1","0099","0001","한신로얄빌라","36.8700","16.5000","202305","26","24,500","-1","-","-","1995","삼학사로13길 46","-","중개거래","서울 송파구","-"
"14429","서울특별시 관악구 남현동","1076-29","1076","0029","금강빌라트가동","59.1600","34.7400","202305","26","34,500","3","-","-","2002","남부순환로256라길 5-5","-","중개거래","서울 관악구 서울 서초구","-"
"14430","서울특별시 강서구 공항동","22-118","0022","0118","대림스위트빌","59.3400","38.6200","202305","26","34,500","3","-","-","2002","공항대로5길 12","-","중개거래","서울 강서구","-"
"14431","서울특별시 강북구 수유동","536-20","0536","0020","대성빌라(536-20)","27.9100","11.3100","202305","26","14,000","3","-","-","1994","인수봉로77길 33","-","직거래","-","-"
"14432","서울특별시 강북구 번동","176-4","0176","0004","한양빌라8차","43.3500","26.2200","202305","26","20,000","2","-","-","1996","한천로109길 57-48","-","중개거래","서울 강북구","-"
"14433","서울특별시 종로구 구기동","216-6","0216","0006","풍림빌라(가,나동)","243.3200","297.4900","202305","26","200,000","3","-","-","1992","비봉길 88","20230614","중개거래","서울 종로구","-"
"14434","서울특별시 종로구 구기동","216-6","0216","0006","풍림빌라(가,나동)","243.3200","297.4900","202305","26","200,000","3","-","-","1992","비봉길 88","-","중개거래","서울 종로구","-"
"14435","서울특별시 중구 을지로6가","48","0048","0000","동원스위트을지","28.1000","8.7000","202305","26","28,900","7","-","-","2019","을지로40길 21-5","-","중개거래","서울 중구","-"
"14436","서울특별시 중구 신당동","432-1974","0432","1974","양지빌라A동","30.9000","10.4900","202305","26","12,000","-1","-","-","2000","동호로11자길 25","20230724","중개거래","서울 중구","-"
"14437","서울특별시 양천구 목동","498-18","0498","0018","이튼캐슬3","29.9300","19.8400","202305","26","27,000","5","-","-","2018","목동중앙본로29길 12","-","중개거래","서울 강서구 서울 양천구","-"
"14438","서울특별시 양천구 목동","30-13","0030","0013","레이나(30-13)","29.8500","19.4600","202305","26","23,200","5","-","-","2016","목동중앙본로22길 7","-","중개거래","서울 양천구","-"
"14439","서울특별시 양천구 목동","324-151","0324","0151","양정주택","35.4700","19.9100","202305","26","15,000","1","-","-","1992","목동중앙남로16나길 29","-","직거래","-","-"
"14440","서울특별시 용산구 용산동2가","5-1476","0005","1476","(5-1476)","24.3900","11.8000","202305","26","18,000","2","-","-","1997","소월로30길 31-10","-","중개거래","서울 양천구","-"
"14441","서울특별시 용산구 용산동2가","5-1466","0005","1466","(5-1466)","38.9000","18.0500","202305","26","24,000","-1","-","-","1998","소월로30길 31-9","-","중개거래","서울 용산구","-"
"14442","서울특별시 양천구 신정동","978-7","0978","0007","금정빌(978-7)","24.8400","12.2530","202305","26","28,000","4","-","-","2011","은행정로7길 15-1","-","중개거래","서울 양천구","-"
"14443","서울특별시 양천구 신정동","973-40","0973","0040","하나목동아이파크뷰(973-40)","25.3800","10.5000","202305","26","36,000","2","-","-","2020","오목로24길 27","-","중개거래","서울 양천구","-"
